Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
CARD|phgb|U00096|3660413-3663527|ARO:3000796|mdtF|Multi-drug_resistance|Multi-drug_efflux_pumps|MDTC,TimePre...TimePost,-0.775331758414033,-1.5114257821008,-0.039237734727264,6.71007006033749,-2.06485180956297,0.0389793512371925,0.0818932379279043,-4.78825587389495
CARD|phgb|U00096|3415032-3418137|ARO:3000502|acrF|Aminoglycosides|Aminoglycoside_efflux_pumps|ACRF,TimePre...TimePost,-0.719842801729677,-1.45593682541645,0.0162512219570922,6.68522372967194,-1.91707445957434,0.0552753150038557,0.10661941148373,-5.07953931844006
CARD|phgb|U00096|2155262-2158385|ARO:3000793|mdtB|Multi-drug_resistance|Multi-drug_efflux_pumps|MDTB,TimePre...TimePost,-0.966595321331801,-1.70268934501857,-0.230501297645032,6.63462153345963,-2.57422203683453,0.0100700451128713,0.0286117154794281,-3.61854222971455
CARD|phgb|U00096|2158385-2161463|ARO:3000794|mdtC|Multi-drug_resistance|Multi-drug_efflux_pumps|MDTC,TimePre...TimePost,-0.938810843599317,-1.67490486728609,-0.202716819912547,6.63027300992226,-2.50022683606907,0.0124375250815229,0.034251030609117,-3.80441130879932
Tet|tetW_6_FN396364|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TimePre...TimePost,-0.574753863806906,-1.31084788749368,0.161340159879863,6.60593369363763,-1.53067579504624,0.125901594346984,0.202301484632945,-5.73899578170353
Tet|TetW|AJ222769|3687-5606|1920|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TimePre...TimePost,-0.68867553154298,-1.42476955522975,0.0474184921437891,6.55781719524218,-1.83407025712069,0.0666924403794371,0.123213408063198,-5.23366627877411
CARD|phgb|NC_007779|2586250-2589364|ARO:3000491|acrD|Aminoglycosides|Aminoglycoside_efflux_pumps|ACRD,TimePre...TimePost,-0.815816912489353,-1.55191093617612,-0.0797228888025839,6.54724707223249,-2.17267125942513,0.0298435884528828,0.067279626361033,-4.5620916533024
Tet|tetW_1_DQ060146|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TimePre...TimePost,-0.757421310700165,-1.49351533438693,-0.0213272870133957,6.51368564746829,-2.01715297616588,0.0437234422259565,0.0903752443238593,-4.88463788410713
Tet|EU434751.1|gene2|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TimePre...TimePost,-0.70960680008487,-1.44570082377164,0.026487223601899,6.51291872459646,-1.88981409484711,0.0588303831848803,0.111317532664837,-5.13091014320425
Tet|tetW_5_AJ427421|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TimePre...TimePost,-0.734801889176356,-1.47089591286313,0.00129213451041366,6.45331729612916,-1.95691327495689,0.050403391988062,0.100470012982885,-5.00314177913306
Tet|tetQ_1_L33696|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,TimePre...TimePost,-1.02294493025574,-1.75903895394251,-0.286850906568973,6.39262429424555,-2.72429146284743,0.00646239243206633,0.0204685288151206,-3.22493689158218
Tet|TetQ|Z21523|362-2287|1926|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,TimePre...TimePost,-1.46782388548414,-2.20391790917091,-0.731729861797375,6.22470622186105,-3.90908636615294,9.3653733678439e-05,0.000635000694259113,0.665448495710608
Tet|TetO|M18896|207-2126|1920|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,TimePre...TimePost,-1.37496420812107,-2.11105823180784,-0.638870184434305,6.18975997464729,-3.66178387820794,0.000252593822085515,0.00145852561784862,-0.261357856290021
CARD|phgb|U00096|2484373-2487967|ARO:3000833|evgS|Multi-drug_resistance|MDR_regulator|EVGS,TimePre...TimePost,-0.109077676798138,-0.845171700484907,0.627016346888632,6.03710663221684,-0.290494018689849,0.771448239355319,0.801911932895482,-6.85701817349503
Tet|tetQ_3_U73497|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,TimePre...TimePost,-1.61636908472225,-2.35246310840902,-0.880275061035485,6.0362553562504,-4.30468969352872,1.69847794235987e-05,0.000155116097797152,2.27393531693488
Tet|tetO_2_M20925|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,TimePre...TimePost,-1.52210748675292,-2.25820151043969,-0.786013463066147,5.95353383569221,-4.05365363183377,5.10536235106854e-05,0.000377628041669946,1.235280995718
Bla|PBP|Ecoli|CP002291|664439-666340|1902|betalactams|Penicillin_binding_protein|PBP2,TimePre...TimePost,-0.710078285747962,-1.44617230943473,0.026015737938807,5.94623555500599,-1.89106974833228,0.0586625576352257,0.111235146363405,-5.12856008913407
CARD|phgb|U00096|2368038-2370021|ARO:3002985|arnA|Cationic_antimicrobial_peptides|Lipid_A_modification|ARNA,TimePre...TimePost,-0.716277023970091,-1.45237104765686,0.0198169997166787,5.94323213831739,-1.90757813418913,0.0564928589252561,0.108036557132701,-5.09751818433377
Tmt|tetQ_2_X58717|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,TimePre...TimePost,-1.82409851856028,-2.56019254224705,-1.08800449487351,5.82054227407146,-4.85791157913461,1.21604544973949e-06,1.6744010423336e-05,4.78312130452227
Tet|JQ740052.1|gene2|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40,TimePre...TimePost,-1.02130102026113,-1.7573950439479,-0.285206996574358,5.75500446100791,-2.71991342661932,0.00654847053821791,0.0206369053933276,-3.23673543854168
Mdr|CP000034.1|gene2198|Multi-drug_resistance|MDR_regulator|ASMA,TimePre...TimePost,-0.71413529107507,-1.45022931476184,0.0219587326116989,5.72188691969957,-1.90187430354388,0.0572348344271315,0.108989737898474,-5.10827401338218
Phe|AF231986|Phenicol|Phenicol_efflux_pumps|FLOR,TimePre...TimePost,-0.732743899251066,-1.46883792293784,0.00335012443570359,5.6801531539658,-1.95143246732173,0.0510515072675523,0.100863353210727,-5.01374535256242
Phe|AJ518835.1|gene6|Phenicol|Phenicol_efflux_pumps|FLOR,TimePre...TimePost,-0.965844945398171,-1.70193896908494,-0.229750921711402,5.66853842288943,-2.57222364699999,0.0101282975301599,0.0286861591439655,-3.6236332205886
Tet|TetA|JX424423|94438-95712|1275|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETA,TimePre...TimePost,-0.247838808910911,-0.983932832597681,0.488255214775858,5.65435465693153,-0.660040566513655,0.50925281429689,0.566892125367806,-6.68313731088124
Phe|FloR|AKLJ01000508|383-1597|1215|Phenicol|Phenicol_efflux_pumps|FLOR,TimePre...TimePost,-0.781818895402659,-1.51791291908943,-0.0457248717158897,5.64819297158914,-2.08212825465178,0.0373724967091752,0.0790741951648032,-4.7527907856454
1538|unknown_id|unknown_name|Phenicol|Phenicol_efflux_pumps|FLOR,TimePre...TimePost,-0.693474422583795,-1.42956844627056,0.0426196011029746,5.62465827360791,-1.84685059114156,0.0648173867122878,0.120106751775357,-5.21037928664258
CARD|phgb|AP009048|2165012-2166416|ARO:3000829|baeS|Multi-drug_resistance|MDR_regulator|BAES,TimePre...TimePost,-0.846500736694634,-1.5825947603814,-0.110406713007865,5.62099606199396,-2.25438795585478,0.0242072387837706,0.0580843933283505,-4.38301422653347
CARD|phgb|U00096|2812615-2814154|ARO:3000074|emrB|Multi-drug_resistance|Multi-drug_efflux_pumps|EMRB,TimePre...TimePost,-0.797799756670422,-1.53389378035719,-0.0617057329836525,5.56419892956832,-2.12468824261695,0.0336528891926157,0.0734617947009539,-4.66416302462479
Phe|AF252855.1|gene1|Phenicol|Phenicol_efflux_pumps|FLOR,TimePre...TimePost,-0.978623432662764,-1.71471745634953,-0.242529408975995,5.54166031141246,-2.60625512096637,0.00917616946733323,0.0268923523176188,-3.53639683313723
CARD|phgb|FJ768952|0-1488|ARO:3000237|tolC|Multi-drug_resistance|Multi-drug_efflux_pumps|TOLC,TimePre...TimePost,-0.736343847007253,-1.47243787069402,-0.000249823320483178,5.53199390208627,-1.96101979372494,0.0499223207035211,0.0999563244511217,-4.99517751714892
CARD|phgb|U00096|1188315-1189776|ARO:3000835|phoQ|Multi-drug_resistance|MDR_regulator|PHOQ,TimePre...TimePost,-0.685740509366807,-1.42183453305358,0.0503535143199628,5.50627952816599,-1.82625375046298,0.067861091990614,0.124458355187704,-5.24782900778979
Phe|AM296480.1|gene1|Phenicol|Phenicol_efflux_pumps|FLOR,TimePre...TimePost,-0.662266552112071,-1.39836057579884,0.0738274715746988,5.47986815234596,-1.76373826262305,0.077826301588994,0.137657193522035,-5.35892434206736
Mdr|AP009048.1|gene3415|Multi-drug_resistance|MDR_regulator|CPXAR,TimePre...TimePost,-0.838847219406476,-1.57494124309325,-0.102753195719706,5.47345984181059,-2.2340052243976,0.0255189662631618,0.0597892010615963,-4.42830064649341
CARD|phgb|AP009048|3980025-3981183|ARO:3000795|mdtE|Multi-drug_resistance|Multi-drug_efflux_pumps|MDTE,TimePre...TimePost,-0.800789281778626,-1.5368833054654,-0.0646952580918568,5.47003605091867,-2.13264990065871,0.0329934267789499,0.0723752866842161,-4.64738439917494
Mdr|AP009048.1|gene2135|Multi-drug_resistance|Multi-drug_efflux_pumps|MDTD,TimePre...TimePost,-0.812469741591647,-1.54856376527842,-0.0763757179048775,5.45822763819305,-2.16375712452734,0.0305218405040539,0.0684637775717499,-4.58122654874762
Tet|tetW_2_AY049983|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,TimePre...TimePost,-0.948599251875431,-1.6846932755622,-0.212505228188662,5.44862105847899,-2.52629517690812,0.0115524476721857,0.0324082952997921,-3.73954850875921
605|V01547.1|V01547|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,TimePre...TimePost,-0.399443281952766,-1.13553730563954,0.336650741734004,5.42462030901888,-1.06379130560198,0.287465522819794,0.389060299532252,-6.33861055907272
AGly|Ant6-Ia|AF330699|22-930|909|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,TimePre...TimePost,-0.698318567446669,-1.43441259113344,0.0377754562401006,5.40116208247726,-1.85975144445673,0.0629689908712107,0.117166833325849,-5.18670869515672
Phe|AY034138.1|gene10|Phenicol|Phenicol_efflux_pumps|FLOR,TimePre...TimePost,-0.6719250792584,-1.40801910294517,0.0641689444283696,5.37717770206023,-1.78946070600213,0.0735904345586663,0.131867643384331,-5.31368185609308
1531|unknown_id|unknown_name|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETA,TimePre...TimePost,-0.214225661056451,-0.950319684743221,0.521868362630318,5.3665127520279,-0.570522539657174,0.568344434694883,0.621843849696724,-6.73766650814106
CARD|phgb|AP009048|2810082-2811255|ARO:3000027|emrA|Multi-drug_resistance|Multi-drug_efflux_pumps|EMRA,TimePre...TimePost,-0.782735553854972,-1.51882957754174,-0.0466415301682029,5.35117575524179,-2.0845694855745,0.0371500533673418,0.0787898051274193,-4.74775559901175
CARD|phgb|U00096|3413863-3415021|ARO:3000499|acrE|Aminoglycosides|Aminoglycoside_efflux_pumps|ACRE,TimePre...TimePost,-0.752158915809662,-1.48825293949643,-0.0160648921228922,5.34915124877574,-2.00313824570454,0.0452067843009395,0.0925859770007799,-4.91252842754195
Tet|tet40_2_FJ158002|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40,TimePre...TimePost,-1.67121675336874,-2.40731077705551,-0.935122729681973,5.33901985248569,-4.4507591749165,8.70959722918821e-06,9.0640575815389e-05,2.90700660402969
182|AF118107.1|AF118107|Phenicol|Phenicol_efflux_pumps|FLOR,TimePre...TimePost,-0.665615653199505,-1.40170967688627,0.0704783704872644,5.33108236163409,-1.77265753797292,0.0763355622684338,0.136006827074402,-5.34331066651185
Bla|AmpC1_Ecoli|FN649414|2765051-2766355|1302|betalactams|Penicillin_binding_protein|PBP4B,TimePre...TimePost,-0.722189836324765,-1.45828386001153,0.0139041873620042,5.27317791214523,-1.92332504660135,0.0544859137097159,0.105323742484224,-5.06765670621814
