Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
CARD|phgb|U00096|3660413-3663527|ARO:3000796|mdtF|Multi-drug_resistance|Multi-drug_efflux_pumps|MDTC,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.775331758414033,-1.28039663615382,-0.270266880674246,6.89291690455901,-1.83990399819459,0.0766165272602159,0.152589218156901,-6.25036620699787
CARD|phgb|U00096|3415032-3418137|ARO:3000502|acrF|Aminoglycosides|Aminoglycoside_efflux_pumps|ACRF,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.719842801729678,-1.29395185263567,-0.145733750823689,6.85983555647354,-1.70936999337969,0.0986625081840452,0.189182964721834,-6.46540218638448
CARD|phgb|U00096|2155262-2158385|ARO:3000793|mdtB|Multi-drug_resistance|Multi-drug_efflux_pumps|MDTB,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.966595321331799,-1.70167992589169,-0.231510716771911,6.84070881728876,-2.18633178202186,0.0374834202296,0.0822552832816221,-5.62199179683075
CARD|phgb|U00096|2158385-2161463|ARO:3000794|mdtC|Multi-drug_resistance|Multi-drug_efflux_pumps|MDTC,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.938810843599317,-1.20720871112829,-0.670412976070347,6.83708520948459,-2.17723273728908,0.0382230900017416,0.0837234041627798,-5.63949946082852
CARD|phgb|NC_007779|2586250-2589364|ARO:3000491|acrD|Aminoglycosides|Aminoglycoside_efflux_pumps|ACRD,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.815816912489355,-1.69902853106882,0.0673947060901077,6.78142291002585,-1.78645429971617,0.0850730500590895,0.167461070299038,-6.33993297421195
Tet|TetW|AJ222769|3687-5606|1920|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.68867553154298,-0.867832464823858,-0.509518598262103,6.45414130221449,-1.50313252010177,0.144219927233946,0.261315923199123,-6.77868794700154
Tet|EU434751.1|gene2|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.70960680008487,-1.45337155757958,0.0341579574098418,6.40149538848509,-1.56999507365004,0.127869441020956,0.236388904227509,-6.6807845887025
Tet|tetW_6_FN396364|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.574753863806904,-1.44719688192098,0.297689154307175,6.39663081916539,-1.14173881349371,0.263421746218866,0.444664913489112,-7.24321206208945
Tet|tetW_1_DQ060146|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.757421310700166,-0.785262663387826,-0.729579958012506,6.37005113181873,-1.60102463614781,0.120815163167448,0.22581383021045,-6.63414045926612
Tet|tetW_5_AJ427421|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.734801889176352,-0.762553936930507,-0.707049841422197,6.34255016086642,-1.57760136095417,0.126109658775572,0.233499915076644,-6.66942103085225
CARD|phgb|U00096|2368038-2370021|ARO:3002985|arnA|Cationic_antimicrobial_peptides|Lipid_A_modification|ARNA,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.716277023970091,-1.38965022785214,-0.0429038200880434,6.14705462520474,-1.65985264260509,0.108323617978481,0.204400457491241,-6.54364194800681
Bla|PBP|Ecoli|CP002291|664439-666340|1902|betalactams|Penicillin_binding_protein|PBP2,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.710078285747963,-2.36674962166388,0.946593050167957,6.14456546185976,-1.73666543906525,0.0936544443249056,0.181625953182951,-6.42148030473152
Tet|tetQ_1_L33696|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,Group_labelFarm1_Pre.Group_labelFarm1_Post,-1.02294493025574,-1.06325084843515,-0.982639012076329,6.09476037658944,-1.73499278906078,0.0939550289461171,0.181625953182951,-6.42418789161005
Mdr|CP000034.1|gene2198|Multi-drug_resistance|MDR_regulator|ASMA,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.71413529107507,-1.53053663724356,0.102266055093416,5.99579798974435,-1.53845920333906,0.135381607645971,0.247955494683888,-6.7274074758649
Tet|TetO|M18896|207-2126|1920|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO,Group_labelFarm1_Pre.Group_labelFarm1_Post,-1.37496420812108,-1.62401031166951,-1.12591810457264,5.86363391510289,-2.60399670800792,0.0146943190899529,0.0356819018885126,-4.76661956657859
Tet|TetQ|Z21523|362-2287|1926|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,Group_labelFarm1_Pre.Group_labelFarm1_Post,-1.46782388548414,-1.97058683993346,-0.965060931034826,5.76399450893767,-2.51655471311891,0.018234421279506,0.0431536922684272,-4.9604780619714
CARD|phgb|U00096|2812615-2814154|ARO:3000074|emrB|Multi-drug_resistance|Multi-drug_efflux_pumps|EMRB,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.797799756670423,-1.61190656406345,0.0163070507226017,5.75793826392848,-1.93011671999984,0.0639813978947483,0.13072061466427,-6.0945598497448
CARD|phgb|AP009048|2165012-2166416|ARO:3000829|baeS|Multi-drug_resistance|MDR_regulator|BAES,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.846500736694636,-0.908966722655917,-0.784034750733354,5.75462961752172,-2.06513691101194,0.048468007076855,0.101474537784582,-5.85089169245705
Tet|TetA|JX424423|94438-95712|1275|Tetracyclines|Tetracycline_resistance_major_facilitator_superfamily_MFS_efflux_pumps|TETA,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.247838808910911,-1.13038517861657,0.634707560794745,5.75268202265621,-0.658907671118486,0.51544293748863,0.784082003753565,-7.67935865761841
CARD|phgb|FJ768952|0-1488|ARO:3000237|tolC|Multi-drug_resistance|Multi-drug_efflux_pumps|TOLC,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.736343847007251,-0.912692231137756,-0.559995462876746,5.74608345487442,-1.72718430393407,0.0953690777785505,0.184059213627984,-6.43680009298579
CARD|phgb|U00096|1188315-1189776|ARO:3000835|phoQ|Multi-drug_resistance|MDR_regulator|PHOQ,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.685740509366805,-1.6712678663716,0.299786847637986,5.70630970619765,-1.67387258202976,0.105511135964556,0.201013980897104,-6.52167962801345
Mdr|AP009048.1|gene2135|Multi-drug_resistance|Multi-drug_efflux_pumps|MDTD,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.81246974159165,-1.29831976109179,-0.326619722091512,5.66096676458974,-1.96943386999244,0.0590685516289375,0.121732580313549,-6.02487787333431
Phe|FloR|AKLJ01000508|383-1597|1215|Phenicol|Phenicol_efflux_pumps|FLOR,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.781818895402658,-1.50518645011226,-0.0584513406930524,5.65152546249327,-2.08240696991786,0.0467455709602178,0.0985649494445874,-5.81884927261851
Mdr|AP009048.1|gene3415|Multi-drug_resistance|MDR_regulator|CPXAR,Group_labelFarm1_Pre.Group_labelFarm1_Post,-0.838847219406474,-1.73448537511688,0.0567909363039291,5.61746977803202,-2.00110421794014,0.0553546333140274,0.114676993841123,-5.9679809673268
